id,,,RIL_1,RIL_103,RIL_104,RIL_113,RIL_115,RIL_12,RIL_123,RIL_124,RIL_131,RIL_136,RIL_143,RIL_146,RIL_147,RIL_15,RIL_150,RIL_154,RIL_155,RIL_16,RIL_164,RIL_166,RIL_171,RIL_174,RIL_175,RIL_176,RIL_182,RIL_183,RIL_184,RIL_187,RIL_190,RIL_193,RIL_198,RIL_199,RIL_2,RIL_201,RIL_204,RIL_205,RIL_206,RIL_207,RIL_208,RIL_21,RIL_211,RIL_212,RIL_213,RIL_215,RIL_222,RIL_223,RIL_225,RIL_228,RIL_229,RIL_23,RIL_232,RIL_234,RIL_235,RIL_240,RIL_242,RIL_243,RIL_248,RIL_25,RIL_250,RIL_251,RIL_253,RIL_255,RIL_256,RIL_259,RIL_264,RIL_265,RIL_267,RIL_268,RIL_270,RIL_277,RIL_281,RIL_282,RIL_284,RIL_285,RIL_288,RIL_289,RIL_290,RIL_294,RIL_30,RIL_300,RIL_301,RIL_303,RIL_308,RIL_31,RIL_311,RIL_318,RIL_325,RIL_329,RIL_332,RIL_337,RIL_339,RIL_340,RIL_341,RIL_344,RIL_346,RIL_347,RIL_353,RIL_354,RIL_355,RIL_357,RIL_359,RIL_36,RIL_360,RIL_363,RIL_373,RIL_376,RIL_380,RIL_39,RIL_42,RIL_46,RIL_53,RIL_60,RIL_63,RIL_65,RIL_66,RIL_69,RIL_7,RIL_70,RIL_73,RIL_76,RIL_80,RIL_89,RIL_9,RIL_93,RIL_5,RIL_18,RIL_20,RIL_29,RIL_41,RIL_44,RIL_52,RIL_56,RIL_68,RIL_78,RIL_88,RIL_194,RIL_195,RIL_231,RIL_236,RIL_261,RIL_278,RIL_307,RIL_312,RIL_328,RIL_331,RIL_348,RIL_352,RIL_366,RIL_367,RIL_368,RIL_370
A03x10877209,A03,59.5731047996292,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,BB,AA,AA,AA,BB,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A03x11036908,A03,60.4000112937629,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A03x11077854,A03,60.8079698492309,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,BB,AA,AA,BB,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A03x11181150,A03,61.2161387172015,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,BB,AA,AA,BB,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A03x11287634,A03,61.6243077763607,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,BB,AA,AA,BB,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A03x11466142,A03,62.0320958495386,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,BB,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,BB,AA,AA,BB,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A03x11791866,A03,62.4396235906775,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,BB,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,BB,AA,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A03x12021134,A03,64.1356979915245,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,BB,AA,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A03x12103128,A03,64.5432255909147,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,BB,AA,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A03x12175322,A03,64.951394460671,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,BB,AA,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A03x12338072,A03,65.3595633277714,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,BB,AA,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A03x12374307,A03,65.7677321948717,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,BB,AA,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A03x12501698,A03,66.1759010619721,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,BB,BB,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,BB,AA,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A03x12560745,A03,66.5840699290725,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,BB,BB,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,BB,AA,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A03x12679724,A03,66.9922387961729,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,BB,AA,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A03x12854571,A03,67.4004076632732,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,BB,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,BB,AA,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A03x12997092,A03,67.8085765303736,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,BB,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,BB,AA,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A03x13128260,A03,68.2167453983452,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,BB,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A03x13327802,A03,68.6247039570229,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,BB,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,BB,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A03x13531256,A03,69.4511791800947,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,BB,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A03x13687552,A03,70.7071666666421,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,AA,BB,AA,BB,BB,AA,BB,AA,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,BB,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A03x13717255,A03,71.1149114306501,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,AA,AA,BB,AA,AA,BB,AA,BB,BB,AA,BB,AA,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,BB,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A03x13794333,A03,71.5230802991163,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,AA,AA,BB,AA,AA,BB,AA,BB,BB,AA,BB,AA,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A03x13992712,A03,71.9312491662168,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,AA,AA,BB,AA,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,AA,AA,BB,AA,BB,BB,BB,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A03x14066190,A03,72.3394180333172,BB,AA,AA,BB,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,AA,AA,BB,AA,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,AA,AA,BB,AA,BB,BB,BB,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A03x14114548,A03,72.7475869012886,BB,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,AA,AA,BB,AA,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,AA,AA,BB,AA,BB,BB,BB,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A03x14164882,A03,73.1555454567567,BB,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,AA,AA,BB,AA,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,AA,AA,BB,AA,BB,BB,BB,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A03x14236893,A03,73.9824519517761,BB,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,AA,AA,BB,AA,BB,BB,AA,BB,BB,AA,BB,AA,AA,BB,AA,AA,BB,AA,BB,BB,BB,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A03x14401516,A03,74.3902001964968,BB,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,BB,BB,AA,BB,AA,AA,BB,AA,AA,BB,AA,BB,BB,BB,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
